id,label
http://eurovoc.europa.eu/1165,management planning
http://eurovoc.europa.eu/1955,economic model
http://eurovoc.europa.eu/1308,german democratic republic
http://eurovoc.europa.eu/3502,unification of germany
http://eurovoc.europa.eu/4269,status of berlin
http://eurovoc.europa.eu/3479,relations between the two german states
http://eurovoc.europa.eu/4596,national unification
http://eurovoc.europa.eu/1318,germany
http://eurovoc.europa.eu/2382,fuel cell
http://eurovoc.europa.eu/2692,chemical process
http://eurovoc.europa.eu/672,basic education
http://eurovoc.europa.eu/3559,appointment of staff
http://eurovoc.europa.eu/4043,member of the court of justice (eu)
http://eurovoc.europa.eu/447442,member of the european central bank
http://eurovoc.europa.eu/5308,member of the court of auditors (eu)
http://eurovoc.europa.eu/1456,improvement of housing
http://eurovoc.europa.eu/3281,urban renewal
http://eurovoc.europa.eu/1470,intellectual
http://eurovoc.europa.eu/1493,industrial investment
http://eurovoc.europa.eu/5202,industrial capital
http://eurovoc.europa.eu/151,control of constitutionality
http://eurovoc.europa.eu/1588,legality
http://eurovoc.europa.eu/5692,constitutional court
http://eurovoc.europa.eu/3849,wages for housework
http://eurovoc.europa.eu/975,housewife
http://eurovoc.europa.eu/1743,peacekeeping
http://eurovoc.europa.eu/1828,lighting equipment
http://eurovoc.europa.eu/626,lighting
http://eurovoc.europa.eu/3132,dumping of waste
http://eurovoc.europa.eu/2052,nepal
http://eurovoc.europa.eu/2057,niger
http://eurovoc.europa.eu/3643,defective product
http://eurovoc.europa.eu/2094,asian productivity organisation
http://eurovoc.europa.eu/2100,non-competition clause
http://eurovoc.europa.eu/4368,european electoral system
http://eurovoc.europa.eu/4120,financial interests of members
http://eurovoc.europa.eu/23,un technical commission
http://eurovoc.europa.eu/3709,ecosoc
http://eurovoc.europa.eu/2424,platinum
http://eurovoc.europa.eu/2514,silver
http://eurovoc.europa.eu/5537,financial compensation of an agreement
http://eurovoc.europa.eu/2557,chemical weapon
http://eurovoc.europa.eu/3157,defoliation
http://eurovoc.europa.eu/2987,herbicide
http://eurovoc.europa.eu/2587,statutory power
http://eurovoc.europa.eu/5622,rule of law
http://eurovoc.europa.eu/2646,price agreement
http://eurovoc.europa.eu/2662,support price
http://eurovoc.europa.eu/3767,petroleum production
http://eurovoc.europa.eu/4717,wine of superior quality
http://eurovoc.europa.eu/2941,action for failure to act
http://eurovoc.europa.eu/299,industrial credit
http://eurovoc.europa.eu/3247,finance house
http://eurovoc.europa.eu/3004,demerger
http://eurovoc.europa.eu/304,scientific and technical research committee
http://eurovoc.europa.eu/3115,transport document
http://eurovoc.europa.eu/3148,regulation of investments
http://eurovoc.europa.eu/3205,theory of marketing
http://eurovoc.europa.eu/3242,property insurance
http://eurovoc.europa.eu/3263,redemption
http://eurovoc.europa.eu/3311,surrogate mother
http://eurovoc.europa.eu/3390,community of madrid
http://eurovoc.europa.eu/3677,dependent territory
http://eurovoc.europa.eu/3698,shape-memory alloy
http://eurovoc.europa.eu/3725,asian and pacific development centre
http://eurovoc.europa.eu/3729,development assistance committee
http://eurovoc.europa.eu/3755,bauxite
http://eurovoc.europa.eu/3766,offshore structure
http://eurovoc.europa.eu/4134,multilingual dictionary
http://eurovoc.europa.eu/438,dictionary
http://eurovoc.europa.eu/4135,dictionary of abbreviations
http://eurovoc.europa.eu/4277,social status
http://eurovoc.europa.eu/4278,sterilisation
http://eurovoc.europa.eu/4321,votes cast
http://eurovoc.europa.eu/4342,surinam
http://eurovoc.europa.eu/4347,market supervision
http://eurovoc.europa.eu/4453,thailand
http://eurovoc.europa.eu/4495,transfer of population
http://eurovoc.europa.eu/4538,suburban transport
http://eurovoc.europa.eu/4804,suburban area
http://eurovoc.europa.eu/4719,bottled wine
http://eurovoc.europa.eu/48,educational administration
http://eurovoc.europa.eu/4846,benin
http://eurovoc.europa.eu/4862,bhutan
http://eurovoc.europa.eu/4883,beer
http://eurovoc.europa.eu/496,dominica
http://eurovoc.europa.eu/5033,commodities exchange
http://eurovoc.europa.eu/5100,canada
http://eurovoc.europa.eu/5241,synthetic rubber
http://eurovoc.europa.eu/5242,natural rubber
http://eurovoc.europa.eu/5544,cooperation in home affairs
http://eurovoc.europa.eu/5408,interinstitutional agreement
http://eurovoc.europa.eu/5411,community acquis
http://eurovoc.europa.eu/6706,accession criteria
http://eurovoc.europa.eu/5426,european medicines agency
http://eurovoc.europa.eu/5916,drug surveillance
http://eurovoc.europa.eu/5447,lift
http://eurovoc.europa.eu/5477,audio cassette
http://eurovoc.europa.eu/5511,comitology
http://eurovoc.europa.eu/5506,management committee (eu)
http://eurovoc.europa.eu/5507,regulatory committee (eu)
http://eurovoc.europa.eu/6050,advisory committee (eu)
http://eurovoc.europa.eu/6346,employment committee (eu)
http://eurovoc.europa.eu/5532,consultancy
http://eurovoc.europa.eu/5558,cosac
http://eurovoc.europa.eu/5645,european investment fund
http://eurovoc.europa.eu/5680,european monetary institute
http://eurovoc.europa.eu/5820,customs profession
http://eurovoc.europa.eu/5904,budgetary stabiliser
http://eurovoc.europa.eu/6027,coke
http://eurovoc.europa.eu/6117,establishment of peace
http://eurovoc.europa.eu/6133,principle of proportionality
http://eurovoc.europa.eu/6159,economic community of central african states
http://eurovoc.europa.eu/6196,burgenland
http://eurovoc.europa.eu/6202,vienna
http://eurovoc.europa.eu/6223,serbia and montenegro
http://eurovoc.europa.eu/6701,strategic reserves
http://eurovoc.europa.eu/6764,parliamentary library
http://eurovoc.europa.eu/7217,statute for members of the parliament
http://eurovoc.europa.eu/7381,municipal police
http://eurovoc.europa.eu/7933,un international drug control programme
http://eurovoc.europa.eu/8375,multilateral investment guarantee agency
http://eurovoc.europa.eu/8386,un regional commission
http://eurovoc.europa.eu/8402,pacific islands forum
http://eurovoc.europa.eu/8407,assistant
http://eurovoc.europa.eu/8460,reimbursement of aid
http://eurovoc.europa.eu/3629,handling
http://eurovoc.europa.eu/958,non-refundable aid
http://eurovoc.europa.eu/100142,04 politics
http://eurovoc.europa.eu/100143,08 international relations
http://eurovoc.europa.eu/100144,10 european union
http://eurovoc.europa.eu/100145,12 law
http://eurovoc.europa.eu/100146,16 economics
http://eurovoc.europa.eu/100147,20 trade
http://eurovoc.europa.eu/100148,24 finance
http://eurovoc.europa.eu/100149,28 social questions
http://eurovoc.europa.eu/100150,32 education and communications
http://eurovoc.europa.eu/100151,36 science
http://eurovoc.europa.eu/100152,40 business and competition
http://eurovoc.europa.eu/100153,44 employment and working conditions
http://eurovoc.europa.eu/100154,48 transport
http://eurovoc.europa.eu/100155,52 environment
http://eurovoc.europa.eu/100156,"56 agriculture, forestry and fisheries"
http://eurovoc.europa.eu/100157,60 agri-foodstuffs
http://eurovoc.europa.eu/100158,"64 production, technology and research"
http://eurovoc.europa.eu/100159,66 energy
http://eurovoc.europa.eu/100160,68 industry
http://eurovoc.europa.eu/100161,72 geography
http://eurovoc.europa.eu/100162,76 international organisations
http://eurovoc.europa.eu/c_049691c5,county of  sisak-moslavina
http://eurovoc.europa.eu/c_d4ca9a6c,continental croatia
http://eurovoc.europa.eu/c_6acbfd25,regions of croatia
http://eurovoc.europa.eu/c_070e15e7,county of brod-posavina
http://eurovoc.europa.eu/c_090e8e94,language skills
http://eurovoc.europa.eu/c_095c8a84,county of  požega-slavonia
http://eurovoc.europa.eu/c_0a700c19,auvergne-rhône-alpes
http://eurovoc.europa.eu/c_1000336b,long-term care
http://eurovoc.europa.eu/c_104476d7,national language
http://eurovoc.europa.eu/c_1137acd8,human development
http://eurovoc.europa.eu/c_1138d9d2,circular economy
http://eurovoc.europa.eu/c_14e0ae65,county of  split-dalmatia
http://eurovoc.europa.eu/c_46e54685,adriatic croatia
http://eurovoc.europa.eu/c_1c2d26cf,barents sea
http://eurovoc.europa.eu/c_23635024,county of zagreb
http://eurovoc.europa.eu/c_25ddd844,comic book
http://eurovoc.europa.eu/c_2c5a05a0,genetic database
http://eurovoc.europa.eu/c_2f64fd66,world anti-doping agency
http://eurovoc.europa.eu/c_3212cc75,invasive species
http://eurovoc.europa.eu/c_39d242fc,crowdfunding
http://eurovoc.europa.eu/c_3a2df4eb,political islam
http://eurovoc.europa.eu/c_412ed48a,county of  karlovac
http://eurovoc.europa.eu/c_41ef4cb8,pricing of medicines
http://eurovoc.europa.eu/c_4254375b,think tank
http://eurovoc.europa.eu/c_433922a6,cloud computing
http://eurovoc.europa.eu/c_4523e1dd,food security
http://eurovoc.europa.eu/c_496cee2d,county of virovitica-podravina
http://eurovoc.europa.eu/c_4b33c289,southern croatian littoral
http://eurovoc.europa.eu/5563,croatia
http://eurovoc.europa.eu/c_4c441ea0,cash-in-transit
http://eurovoc.europa.eu/4540,transfrontier transport
http://eurovoc.europa.eu/5888,security services
http://eurovoc.europa.eu/6777,video surveillance
http://eurovoc.europa.eu/c_54f7dd1f,international humanitarian law
http://eurovoc.europa.eu/c_5b447e3a,crisis management
http://eurovoc.europa.eu/c_f7430876,search and rescue
http://eurovoc.europa.eu/c_2e08d60f,eu civilian mission
http://eurovoc.europa.eu/c_5ea6e5c4,open data
http://eurovoc.europa.eu/c_6c4d5118,social statistics
http://eurovoc.europa.eu/c_715c08c0,3d printing
http://eurovoc.europa.eu/c_789ead37,world
http://eurovoc.europa.eu/7362,world history
http://eurovoc.europa.eu/c_791e9f27,occitanie
http://eurovoc.europa.eu/c_7a080afd,county of  istra
http://eurovoc.europa.eu/c_7d7c383b,county of  šibenik-knin
http://eurovoc.europa.eu/c_82778b62,county of varaždin
http://eurovoc.europa.eu/c_827bea7d,collective memory
http://eurovoc.europa.eu/c_8331ae25,normandie
http://eurovoc.europa.eu/c_87ccc7c3,economics profession
http://eurovoc.europa.eu/c_8a6f744c,withdrawal from the eu
http://eurovoc.europa.eu/c_8b0ac3e2,eu direct payments
http://eurovoc.europa.eu/c_8f1cd55b,decentralised cooperation
http://eurovoc.europa.eu/c_90ad7755,unified patent court
http://eurovoc.europa.eu/5043,european patent
http://eurovoc.europa.eu/c_9eea2203,political communication
http://eurovoc.europa.eu/c_a2e1def8,amphibian
http://eurovoc.europa.eu/c_a5c15adc,county of vukovar-srije
http://eurovoc.europa.eu/c_a9a17fe5,labour economics
http://eurovoc.europa.eu/c_b0c14f45,resettlement of persons
http://eurovoc.europa.eu/c_b54dc55a,european structural and investment funds
http://eurovoc.europa.eu/1490,eu investment
http://eurovoc.europa.eu/c_ba4acdb2,gender reassignment
http://eurovoc.europa.eu/c_558c1e00,gender identity
http://eurovoc.europa.eu/c_bbd07d89,hauts-de-france
http://eurovoc.europa.eu/c_be8fda35,nouvelle-aquitaine
http://eurovoc.europa.eu/c_c44f1704,grand est
http://eurovoc.europa.eu/c_c4c48e5c,european citizens' initiative
http://eurovoc.europa.eu/c_c565cff5,eu banking union
http://eurovoc.europa.eu/c_3e6af2e7,financial stability
http://eurovoc.europa.eu/c_8f89faac,financial supervision
http://eurovoc.europa.eu/c_c5c9cfc7,northern croatian littoral
http://eurovoc.europa.eu/c_c8363c09,cross-border dimension
http://eurovoc.europa.eu/c_ccac12ef,roaming
http://eurovoc.europa.eu/c_25fe24f4,mobile communication
http://eurovoc.europa.eu/c_cdec6719,photograph
http://eurovoc.europa.eu/c_cf9e250b,county of osijek-baranja
http://eurovoc.europa.eu/c_d02647e2,right to reuse information
http://eurovoc.europa.eu/c_d08207d1,european fund for strategic investments
http://eurovoc.europa.eu/c_d3974887,central croatia
http://eurovoc.europa.eu/c_d3db05e6,city of zagreb
http://eurovoc.europa.eu/c_dcf3f7c0,financial risk
http://eurovoc.europa.eu/c_de77a2c0,eastern croatia
http://eurovoc.europa.eu/c_dffba30e,county of  krapina-zagorje
http://eurovoc.europa.eu/c_e300778f,county of dubrovnik-neretva
http://eurovoc.europa.eu/c_e4bfb3bb,county of međimurje
http://eurovoc.europa.eu/c_e4f135ba,harassment at work
http://eurovoc.europa.eu/6613,psychological harassment
http://eurovoc.europa.eu/c_e548b67f,european union solidarity fund
http://eurovoc.europa.eu/c_e5dbcb63,consumer law
http://eurovoc.europa.eu/c_e6d358a0,highland croatia
http://eurovoc.europa.eu/c_e78f03db,crimea question
http://eurovoc.europa.eu/c_eb3ada47,county of  lika-senj
http://eurovoc.europa.eu/c_ec0f4970,county of  bjelovar-bilogora
http://eurovoc.europa.eu/c_f2f1fb47,bourgogne-franche-comté
http://eurovoc.europa.eu/c_f53bfc88,digital rights management
http://eurovoc.europa.eu/5441,information technology applications
http://eurovoc.europa.eu/c_f9143718,county of  koprivnica-križevci
http://eurovoc.europa.eu/c_fa0acac6,food waste
http://eurovoc.europa.eu/c_fa8f51b0,intangible asset
http://eurovoc.europa.eu/c_fd848a9f,franco-german relationship
http://eurovoc.europa.eu/c_fee7acae,county of  zadar
http://eurovoc.europa.eu/2324,transitional period (eu)
http://eurovoc.europa.eu/4052,acp-eu joint committee
http://eurovoc.europa.eu/435196,eu law - international law
http://eurovoc.europa.eu/440579,implementing decision
http://eurovoc.europa.eu/440710,delegated regulation
http://eurovoc.europa.eu/451069,industrial accident
http://eurovoc.europa.eu/5328,general court (eu)
http://eurovoc.europa.eu/5498,codification of eu law
http://eurovoc.europa.eu/5524,intergovernmental conference (eu)
http://eurovoc.europa.eu/5543,intergovernmental convention (eu)
http://eurovoc.europa.eu/5822,legislative programme (eu)
http://eurovoc.europa.eu/7128,corpus juris (eu)
http://eurovoc.europa.eu/1002,long-term financing
http://eurovoc.europa.eu/290,long-term credit
http://eurovoc.europa.eu/1028,province of east flanders
http://eurovoc.europa.eu/1054,common fund
http://eurovoc.europa.eu/1057,working capital
http://eurovoc.europa.eu/1062,adjournment
http://eurovoc.europa.eu/1065,high forest
http://eurovoc.europa.eu/1076,form
http://eurovoc.europa.eu/1089,franche-comté
http://eurovoc.europa.eu/1093,electoral fraud
http://eurovoc.europa.eu/1104,hard cheese
http://eurovoc.europa.eu/1111,processed cheese
http://eurovoc.europa.eu/1116,nut
http://eurovoc.europa.eu/1168,gibraltar
http://eurovoc.europa.eu/1169,ice
http://eurovoc.europa.eu/1170,glucose
http://eurovoc.europa.eu/1176,industrial fat
http://eurovoc.europa.eu/1206,groat
http://eurovoc.europa.eu/1209,gelderland
http://eurovoc.europa.eu/1227,province of hainault
http://eurovoc.europa.eu/1230,hamburg
http://eurovoc.europa.eu/1235,upper normandy
http://eurovoc.europa.eu/1239,hesse
http://eurovoc.europa.eu/1243,overtime
http://eurovoc.europa.eu/1251,homicide
http://eurovoc.europa.eu/1259,flexible working hours
http://eurovoc.europa.eu/1261,hops
http://eurovoc.europa.eu/1288,ile-de-france
http://eurovoc.europa.eu/1294,faroe islands
http://eurovoc.europa.eu/1299,british virgin islands
http://eurovoc.europa.eu/1312,personal income tax
http://eurovoc.europa.eu/1323,capital gains tax
http://eurovoc.europa.eu/1328,tax on investment income
http://eurovoc.europa.eu/1333,accounting entry
http://eurovoc.europa.eu/1348,price indexing
http://eurovoc.europa.eu/1349,wage indexing
http://eurovoc.europa.eu/1430,alsace
http://eurovoc.europa.eu/1444,school inspection
http://eurovoc.europa.eu/1449,european trade union institute
http://eurovoc.europa.eu/1481,question put to a minister
http://eurovoc.europa.eu/149,formation of a party
http://eurovoc.europa.eu/1505,northern ireland
http://eurovoc.europa.eu/1511,isoglucose
http://eurovoc.europa.eu/1527,game of chance
http://eurovoc.europa.eu/1535,continuous working day
http://eurovoc.europa.eu/1541,court having special jurisdiction
http://eurovoc.europa.eu/885,rule under emergency powers
http://eurovoc.europa.eu/1548,higher court
http://eurovoc.europa.eu/1556,kapok
http://eurovoc.europa.eu/1576,sterilised milk
http://eurovoc.europa.eu/1583,languedoc-roussillon
http://eurovoc.europa.eu/1603,bulb vegetable
http://eurovoc.europa.eu/1640,patents licence
http://eurovoc.europa.eu/1645,transport licence
http://eurovoc.europa.eu/1666,limousin
http://eurovoc.europa.eu/1699,outline law
http://eurovoc.europa.eu/17,un commission
http://eurovoc.europa.eu/170,taxpayer
http://eurovoc.europa.eu/1702,lorraine
http://eurovoc.europa.eu/1713,province of luxembourg
http://eurovoc.europa.eu/1746,absolute majority
http://eurovoc.europa.eu/1756,respiratory disease
http://eurovoc.europa.eu/1814,margarine
http://eurovoc.europa.eu/1825,money supply
http://eurovoc.europa.eu/1874,andorra
http://eurovoc.europa.eu/1890,share farming
http://eurovoc.europa.eu/1904,midi-pyrenées
http://eurovoc.europa.eu/1926,working environment
http://eurovoc.europa.eu/1947,land mobility
http://eurovoc.europa.eu/1950,student mobility
http://eurovoc.europa.eu/1997,antibiotic
http://eurovoc.europa.eu/2038,navarre
http://eurovoc.europa.eu/2043,cargo vessel
http://eurovoc.europa.eu/2061,province of antwerp
http://eurovoc.europa.eu/2075,nord-pas-de-calais
http://eurovoc.europa.eu/2088,new caledonia
http://eurovoc.europa.eu/2091,invalidity of an election
http://eurovoc.europa.eu/2102,african and mauritian common organisation
http://eurovoc.europa.eu/2126,job vacancy
http://eurovoc.europa.eu/2160,agenda
http://eurovoc.europa.eu/2183,warsaw pact organisation
http://eurovoc.europa.eu/2213,oxide
http://eurovoc.europa.eu/2228,paper
http://eurovoc.europa.eu/2235,national park
http://eurovoc.europa.eu/2251,conservative party
http://eurovoc.europa.eu/135,conservatism
http://eurovoc.europa.eu/2253,christian democratic party
http://eurovoc.europa.eu/2260,social democratic party
http://eurovoc.europa.eu/7216,social democracy
http://eurovoc.europa.eu/4188,socialism
http://eurovoc.europa.eu/2274,pasta
http://eurovoc.europa.eu/2289,basque country
http://eurovoc.europa.eu/2290,wales
http://eurovoc.europa.eu/2293,loire region
http://eurovoc.europa.eu/2309,discarded fish
http://eurovoc.europa.eu/2328,aquitaine
http://eurovoc.europa.eu/2353,penitentiary staff
http://eurovoc.europa.eu/2377,picardy
http://eurovoc.europa.eu/2389,plain
http://eurovoc.europa.eu/2395,plankton
http://eurovoc.europa.eu/2427,full employment
http://eurovoc.europa.eu/2439,poitou-charentes
http://eurovoc.europa.eu/246,corsica
http://eurovoc.europa.eu/254,chartering
http://eurovoc.europa.eu/2544,mixed cropping
http://eurovoc.europa.eu/2547,french polynesia
http://eurovoc.europa.eu/2552,persons in work
http://eurovoc.europa.eu/2553,population of working age
http://eurovoc.europa.eu/2571,push towing
http://eurovoc.europa.eu/2603,tactical nuclear weapon
http://eurovoc.europa.eu/2622,non-marketing premium
http://eurovoc.europa.eu/2623,insurance premium
http://eurovoc.europa.eu/2633,bracket price
http://eurovoc.europa.eu/3266,bracket rate
http://eurovoc.europa.eu/2645,norm price
http://eurovoc.europa.eu/2650,basic price
http://eurovoc.europa.eu/2657,reference price
http://eurovoc.europa.eu/2669,administrative order
http://eurovoc.europa.eu/2672,free-at-frontier price
http://eurovoc.europa.eu/2687,representative price
http://eurovoc.europa.eu/27,municipality
http://eurovoc.europa.eu/4876,common land
http://eurovoc.europa.eu/2708,assembly line production
http://eurovoc.europa.eu/4546,assembly line work
http://eurovoc.europa.eu/271,construction costs
http://eurovoc.europa.eu/2717,mass production
http://eurovoc.europa.eu/2742,packaged product
http://eurovoc.europa.eu/2757,smoked product
http://eurovoc.europa.eu/2761,gross domestic product
http://eurovoc.europa.eu/2846,synthetic protein
http://eurovoc.europa.eu/2853,provence-alpes-côte d'azur
http://eurovoc.europa.eu/2854,province
http://eurovoc.europa.eu/2872,quantity of fish landed
http://eurovoc.europa.eu/288,import credit
http://eurovoc.europa.eu/2909,assistance in training
http://eurovoc.europa.eu/2967,community preference
http://eurovoc.europa.eu/2984,farm return
http://eurovoc.europa.eu/3000,fishery produce
http://eurovoc.europa.eu/3006,exclusive purchasing agreement
http://eurovoc.europa.eu/3039,brussels region
http://eurovoc.europa.eu/305,crete
http://eurovoc.europa.eu/3070,sales aid
http://eurovoc.europa.eu/3122,composition
http://eurovoc.europa.eu/3129,shipping policy
http://eurovoc.europa.eu/3133,storage of waste
http://eurovoc.europa.eu/3147,stagnant water
http://eurovoc.europa.eu/3152,price regulations
http://eurovoc.europa.eu/3154,estuary
http://eurovoc.europa.eu/319,terrace cropping
http://eurovoc.europa.eu/3217,wholesale trading centre
http://eurovoc.europa.eu/3220,private-sector liquidity
http://eurovoc.europa.eu/3230,discount rate
http://eurovoc.europa.eu/3238,very short-term financing
http://eurovoc.europa.eu/3243,personal insurance
http://eurovoc.europa.eu/3244,co-insurance
http://eurovoc.europa.eu/3252,bank charges
http://eurovoc.europa.eu/5963,cheque
http://eurovoc.europa.eu/3276,civics
http://eurovoc.europa.eu/6397,environmental education
http://eurovoc.europa.eu/333,curaçao
http://eurovoc.europa.eu/3362,supplementary pension
http://eurovoc.europa.eu/3363,union representative
http://eurovoc.europa.eu/3372,social medicine
http://eurovoc.europa.eu/3382,castile-leon
http://eurovoc.europa.eu/3387,rioja
http://eurovoc.europa.eu/3388,ceuta and melilla
http://eurovoc.europa.eu/3391,community of valencia
http://eurovoc.europa.eu/3396,north east (england)
http://eurovoc.europa.eu/3402,anguilla
http://eurovoc.europa.eu/3444,women's military service
http://eurovoc.europa.eu/3452,european arms policy
http://eurovoc.europa.eu/3457,nature reserve
http://eurovoc.europa.eu/3458,harmonisation of weapons
http://eurovoc.europa.eu/3490,un resolution
http://eurovoc.europa.eu/3553,pay freeze
http://eurovoc.europa.eu/5011,price freeze
http://eurovoc.europa.eu/3570,import refund
http://eurovoc.europa.eu/3571,trade union election
http://eurovoc.europa.eu/3612,banking profession
http://eurovoc.europa.eu/3645,technical specification
http://eurovoc.europa.eu/3649,technical rule
http://eurovoc.europa.eu/3658,dealer
http://eurovoc.europa.eu/3218,distributor
http://eurovoc.europa.eu/3670,basic research
http://eurovoc.europa.eu/3680,secretarial allowance
http://eurovoc.europa.eu/3711,north rhine-westphalia
http://eurovoc.europa.eu/3713,rhineland-palatinate
http://eurovoc.europa.eu/3714,rhône-alpes
http://eurovoc.europa.eu/3722,west african economic and monetary union
http://eurovoc.europa.eu/3746,coal processing
http://eurovoc.europa.eu/3748,social role
http://eurovoc.europa.eu/3750,mining production
http://eurovoc.europa.eu/3787,saba
http://eurovoc.europa.eu/451912,"bonaire, saint eustatius and saba"
http://eurovoc.europa.eu/3793,sucrose
http://eurovoc.europa.eu/3812,saint eustatius
http://eurovoc.europa.eu/3815,hormone
http://eurovoc.europa.eu/3816,saint martin
http://eurovoc.europa.eu/3822,principality of asturias
http://eurovoc.europa.eu/3830,saint helena
http://eurovoc.europa.eu/386,denaturing
http://eurovoc.europa.eu/3883,paperboard
http://eurovoc.europa.eu/390,department (france)
http://eurovoc.europa.eu/3903,saarland
http://eurovoc.europa.eu/3918,schleswig-holstein
http://eurovoc.europa.eu/3921,retroactivity of a law
http://eurovoc.europa.eu/3998,extra-atmospheric space
http://eurovoc.europa.eu/3999,space property right
http://eurovoc.europa.eu/400,non-compulsory expenditure
http://eurovoc.europa.eu/401,compulsory expenditure
http://eurovoc.europa.eu/4032,merger treaty
http://eurovoc.europa.eu/4035,ec accession treaty
http://eurovoc.europa.eu/4046,european association for cooperation
http://eurovoc.europa.eu/4058,housing allocation
http://eurovoc.europa.eu/4073,supplementary trade mechanism
http://eurovoc.europa.eu/4106,alternative service
http://eurovoc.europa.eu/4113,employment service
http://eurovoc.europa.eu/4114,release on licence
http://eurovoc.europa.eu/4121,arab-african cooperation
http://eurovoc.europa.eu/4123,euro-arab cooperation
http://eurovoc.europa.eu/4132,subsidiary budget
http://eurovoc.europa.eu/4137,encyclopaedia
http://eurovoc.europa.eu/4139,serial publication
http://eurovoc.europa.eu/4170,syrup
http://eurovoc.europa.eu/4178,secretary general of an institution
http://eurovoc.europa.eu/5885,secretariat of an institution
http://eurovoc.europa.eu/5421,administration of the institutions
http://eurovoc.europa.eu/4180,seat of institution
http://eurovoc.europa.eu/4198,consumer society
http://eurovoc.europa.eu/4226,self-financing
http://eurovoc.europa.eu/5270,cash flow
http://eurovoc.europa.eu/4275,political status
http://eurovoc.europa.eu/4316,raw sugar
http://eurovoc.europa.eu/4318,transport authorisation
http://eurovoc.europa.eu/4319,cane sugar
http://eurovoc.europa.eu/5106,sugar cane
http://eurovoc.europa.eu/4328,alternate
http://eurovoc.europa.eu/4335,over-exploitation of resources
http://eurovoc.europa.eu/4350,suspension of customs duties
http://eurovoc.europa.eu/4356,banking system
http://eurovoc.europa.eu/c_834b57c4,shadow banking
http://eurovoc.europa.eu/4364,auvergne
http://eurovoc.europa.eu/4369,european accounting system
http://eurovoc.europa.eu/4372,standardised accounting system
http://eurovoc.europa.eu/4383,advance
http://eurovoc.europa.eu/4388,bull
http://eurovoc.europa.eu/4392,vat rate
http://eurovoc.europa.eu/4458,thessaly
http://eurovoc.europa.eu/447,board of management
http://eurovoc.europa.eu/4483,warsaw pact countries
http://eurovoc.europa.eu/4506,combined transport
http://eurovoc.europa.eu/4508,hinterland transport
http://eurovoc.europa.eu/4510,surface transport
http://eurovoc.europa.eu/4518,inland transport
http://eurovoc.europa.eu/5213,national tariff
http://eurovoc.europa.eu/4527,cable transport
http://eurovoc.europa.eu/4529,carriage for hire or reward
http://eurovoc.europa.eu/4530,own-account transport
http://eurovoc.europa.eu/4535,semi-public transport
http://eurovoc.europa.eu/4551,night work
http://eurovoc.europa.eu/4560,baden-württemberg
http://eurovoc.europa.eu/4582,soft fruit
http://eurovoc.europa.eu/460,price disparity
http://eurovoc.europa.eu/4603,european payments union
http://eurovoc.europa.eu/4638,suckler cow
http://eurovoc.europa.eu/4668,auction sale
http://eurovoc.europa.eu/4712,satellite town
http://eurovoc.europa.eu/4716,local wine
http://eurovoc.europa.eu/4721,strip
http://eurovoc.europa.eu/4723,rosé wine
http://eurovoc.europa.eu/4753,vote on a text as a whole
http://eurovoc.europa.eu/4759,advance voting
http://eurovoc.europa.eu/4787,residential area
http://eurovoc.europa.eu/4788,catch area
http://eurovoc.europa.eu/4796,frigid zone
http://eurovoc.europa.eu/4813,people's bank
http://eurovoc.europa.eu/4814,private bank
http://eurovoc.europa.eu/4819,bar
http://eurovoc.europa.eu/4823,basilicata
http://eurovoc.europa.eu/4824,lower normandy
http://eurovoc.europa.eu/4825,lower saxony
http://eurovoc.europa.eu/4835,bavaria
http://eurovoc.europa.eu/4847,berlin
http://eurovoc.europa.eu/4848,bermuda
http://eurovoc.europa.eu/4856,concrete
http://eurovoc.europa.eu/5022,bonaire
http://eurovoc.europa.eu/5032,burgundy
http://eurovoc.europa.eu/5036,province of flemish brabant
http://eurovoc.europa.eu/5039,bremen
http://eurovoc.europa.eu/5041,brittany
http://eurovoc.europa.eu/5046,bromine
http://eurovoc.europa.eu/5064,ballot paper
http://eurovoc.europa.eu/5069,political executive
http://eurovoc.europa.eu/5077,maritime cabotage
http://eurovoc.europa.eu/5209,road cabotage
http://eurovoc.europa.eu/5471,air cabotage
http://eurovoc.europa.eu/509,dredging
http://eurovoc.europa.eu/5124,military sanctions
http://eurovoc.europa.eu/514,right to culture
http://eurovoc.europa.eu/5140,storage capacity
http://eurovoc.europa.eu/5155,harmonisation of prices
http://eurovoc.europa.eu/5165,protestantism
http://eurovoc.europa.eu/6732,protestant church law
http://eurovoc.europa.eu/5201,self-sufficiency in energy
http://eurovoc.europa.eu/5210,waterway transport
http://eurovoc.europa.eu/5220,tyrrhenian sea
http://eurovoc.europa.eu/5222,ligurian sea
http://eurovoc.europa.eu/5224,ionian sea
http://eurovoc.europa.eu/5239,space technology
http://eurovoc.europa.eu/5250,un-habitat
http://eurovoc.europa.eu/5253,by-catch
http://eurovoc.europa.eu/5256,catch by species
http://eurovoc.europa.eu/5257,total catch
http://eurovoc.europa.eu/5271,criminal record
http://eurovoc.europa.eu/5273,catalonia
http://eurovoc.europa.eu/5276,electoral deposit
http://eurovoc.europa.eu/528,customary law
http://eurovoc.europa.eu/5324,driving instruction
http://eurovoc.europa.eu/5338,radiobiology
http://eurovoc.europa.eu/5375,cease-fire
http://eurovoc.europa.eu/5381,champagne-ardenne
